year,month,day,hour,min,dayweek,IN,OUT,VOIP,Netflix,DAZN
2022,2,7,2,5,2,118743415.756,47460970.5852,154191.1467,28494411.7333,302966.1867
2022,2,7,2,10,2,118215346.858,33055225.1129,2333.5467,29900478.9333,130148.6667
2022,2,7,2,15,2,128631571.199,34292597.2889,272,29921888,119824
2022,2,7,2,20,2,145633021.506,45696075.0756,125294.5067,50497076.9067,416508.88
2022,2,7,2,25,2,129417167.522,45898009.1886,51886.8267,26652588.16,212310.7733
2022,2,7,2,30,2,130387475.507,34859008.7043,17727.8933,18248176,81827.36
2022,2,7,2,35,2,135333023.989,32906862.592,32415.4667,17232956.8,67245.44
2022,2,7,2,40,2,145948002.373,33692512.7875,953.6,18252971.3333,102021.12
2022,2,7,2,45,2,245912101.526,38006023.116,13187.4133,15099452.2667,58028.16
2022,2,7,2,50,2,148615790.032,50502438.3635,521.68,16758243.68,54304
2022,2,7,2,55,2,145091221.297,41085440.7951,289.3867,15207579.2,111661.4667
2022,2,7,3,0,2,125593804.371,46637184.2478,469.5467,16101008.32,10011.68
2022,2,7,3,5,2,123645576.595,46753024.2662,15273.92,16314973.6,106724.08
2022,2,7,3,10,2,120307174.965,50710050.3571,468.16,14751116.8,32985.84
2022,2,7,3,15,2,92444919.5042,44933339.5877,421.8667,15319946.7733,38858.56
2022,2,7,3,20,2,77275171.6206,41000310.7608,392.5333,15688000.9333,75497.3067
2022,2,7,3,25,2,77092529.1788,44689834.2006,297.6,13195941.7333,52847.04
2022,2,7,3,30,2,65705301.0064,42339933.1731,248.64,16401998.72,32807.3333
2022,2,7,3,35,2,62572086.4078,37837594.3868,476.9067,12408290.24,98763.6
2022,2,7,3,40,2,88319863.9257,38878370.6834,30593.0667,11311413.3333,72655.68
2022,2,7,3,45,2,88993260.214,42831525.152,23619.7333,13467607.8933,28613.3333
2022,2,7,3,50,2,86016351.3252,45846140.4501,747.7333,11598368.32,37738.3467
2022,2,7,3,55,2,86388228.0296,50646651.824,329.4933,10627816.8533,63255.84
2022,2,7,4,0,2,79777834.8588,50026206.5898,469.6,7726376.5333,23670.2933
2022,2,7,4,5,2,77902235.3434,44095633.1808,298.9333,7488222.6667,52358.2933
2022,2,7,4,10,2,68123219.6193,42769252.843,485.44,9400712.2133,97186.6667
2022,2,7,4,15,2,67056698.9575,37008652.6386,377.4933,11116696.8533,19885.3867
2022,2,7,4,20,2,64937807.5765,31748064.693,407.5733,8361280,60239.52
2022,2,7,4,25,2,55280401.8087,27909408.9717,305.3867,7197917.76,52316.8
2022,2,7,4,30,2,64499869.675,31655302.1673,304,11857672.7467,56218.72
2022,2,7,4,35,2,65807032.809,29737956.3712,492.8,8381453.7333,56576
2022,2,7,4,40,2,53005746.1423,28034635.0173,274.9867,8794961.3867,30648.8
2022,2,7,4,45,2,44489975.5233,32836817.2922,462.08,9172808,28496
2022,2,7,4,50,2,59232192.1296,43548934.0576,353.4933,10084474.88,50059.7333
2022,2,7,4,55,2,65931177.4308,46694545.6427,312.5333,9338131.52,87927.6267
2022,2,7,5,0,2,63048676.7875,40788753.0462,343.5733,6317512.64,18547.2
2022,2,7,5,5,2,65643095.2913,31386005.0104,469.8667,4082299.4667,82809.28
2022,2,7,5,10,2,70152900.4859,29017738.0888,337.8133,7023945.3867,130144.8533
2022,2,7,5,15,2,67976980.2119,25602042.3701,296.5333,6097606.08,140174.32
2022,2,7,5,20,2,67841184.5156,25561325.2615,382.8267,4665669.9733,68895.4667
2022,2,7,5,25,2,69716480.8512,24377466.5835,312.96,8466048.4267,43635.36
2022,2,7,5,30,2,50622259.7756,20159712.4874,240.96,6280061.8667,42120
2022,2,7,5,35,2,63261135.1609,22421661.6313,358,10547675.0667,50393.0667
2022,2,7,5,40,2,56628498.821,20558204.6503,360,9736039.2,29060.3733
2022,2,7,5,45,2,61871013.7962,28730863.9739,383.76,7044856.24,39382.08
2022,2,7,5,50,2,73897126.6561,36894625.7462,320.8533,3524471.4667,65101.0133
2022,2,7,5,55,2,62249522.0864,31838971.845,446.2933,10495060.9067,39997.28
2022,2,7,6,0,2,55595344.5856,27782230.6599,313.8133,7951312.5333,16235.2
2022,2,7,6,5,2,66118160.6002,24077697.5815,454.08,13328817.1733,47982.24
2022,2,7,6,10,2,86150467.3899,23602696.2457,432.32,6358107.3067,85696.1067
2022,2,7,6,15,2,82510494.2556,29596419.0788,432,6262920,147965.76
2022,2,7,6,20,2,91188938.1224,33012236.8123,747.7333,16349510.72,152504
2022,2,7,6,25,2,66782684.2814,30256521.1972,303.6,17262798.8,39345.6533
2022,2,7,6,30,2,79690625.2684,28063856.6771,493.3333,13376124.5867,81863.52
2022,2,7,6,35,2,98207087.7451,29903127.5634,338.1333,12002443.0933,78714.32
2022,2,7,6,40,2,94848348.9472,21738903.3269,493.8667,12277347.84,17759.4667
2022,2,7,6,45,2,102532214.677,21958080.7819,314.4533,9853717.2267,48268.4267
2022,2,7,6,50,2,125634982.903,26502744.1432,564.5867,7384129.4933,76325.7067
2022,2,7,6,55,2,129266396.455,17656068.6567,32845.28,9270424.16,43040.1867
2022,2,7,7,0,2,136151794.899,17859478.3848,1132.6667,6901896.4,3507.36
2022,2,7,7,5,2,134530188.988,15202677.6085,347.2,8147180.3733,140424
2022,2,7,7,10,2,134052267.935,19016176.586,95095.5733,7624427.0933,37198.2933
2022,2,7,7,15,2,114506109.093,18106239.6334,1553.3867,8067513.7067,37843.52
2022,2,7,7,20,2,130250699.757,22611006.4603,548.2667,7596234.88,85806.3467
2022,2,7,7,25,2,116288656.948,17602049.3786,284.5333,6182948.6667,56759.2
2022,2,7,7,30,2,105593537.98,22701011.9686,77271.0667,18085938.2667,30188.8
2022,2,7,7,35,2,120488397.612,15714964.1058,1363.92,11467479.04,54456.1067
2022,2,7,7,40,2,161570385.036,13578097.8352,330.56,7890594.24,32504.32
2022,2,7,7,45,2,151192032.181,14328908.2246,525.3333,7740201.4933,112502.08
2022,2,7,7,50,2,140002462.385,15417094.8834,291.2,4308268.48,254595.3333
2022,2,7,7,55,2,161661427.366,22077887.448,45096.5333,16123508,45397.52
2022,2,7,8,0,2,167039183.859,16693471.2551,1006.08,16274334.6133,62873.8133
2022,2,7,8,5,2,149545524.873,19187134.22,181278.2667,8313352.4,76620
2022,2,7,8,10,2,132019858.712,22854762.3208,2828.9067,5652249.6,88583.12
2022,2,7,8,15,2,143818606.961,30494055.4055,399.68,4833569.92,53095.1467
2022,2,7,8,20,2,184507818.086,32597215.7934,297.3867,11660773.2267,63247.04
2022,2,7,8,25,2,180526791.205,31374020.6812,55825.6,13780160.32,228198.48
2022,2,7,8,30,2,197307989.886,35902627.5876,11954.9867,11994200.7467,83773.0667
2022,2,7,8,35,2,188325448.045,38046438.5519,27966.4,5980826.2667,150200.96
2022,2,7,8,40,2,176367626.112,34747667.7547,1296880.32,5959784.64,65468.72
2022,2,7,8,45,2,180589723.253,41788866.2802,56747.76,9370709.2,20916.96
2022,2,7,8,50,2,182589614.976,40042927.469,28853.3333,7503379.6267,48761.12
2022,2,7,8,55,2,191094878.179,43343956.8949,40409.0667,2172357.5467,99494.6133
2022,2,7,9,0,2,203602232.488,42363489.1076,15743.4667,13796547.52,33366.56
2022,2,7,9,5,2,223295541.523,45829919.4386,17610.24,27070659.9467,51378.16
2022,2,7,9,10,2,210514142.011,44780513.166,151416.2133,20856206.2933,65632.96
2022,2,7,9,15,2,221162113.726,40379915.7785,32226.9867,19339779.52,66608
2022,2,7,9,20,2,210915042.153,34768300.6313,41880.8,19718169.0667,88072.9333
2022,2,7,9,25,2,220469475.655,38549618.2716,41467.84,13417135.04,43884
2022,2,7,9,30,2,235186373.737,43356848.8695,286635.0133,15001133.5733,33476
2022,2,7,9,35,2,261806589.825,52347863.7918,73039.2,24406872.5333,243964.7733
2022,2,7,9,40,2,253370929.628,44076253.7226,2642.4,19500439.7333,98222.7467
2022,2,7,9,45,2,246090619.287,45453375.5946,480,19320152,27440
2022,2,7,9,50,2,269785437.364,48717497.5413,495.7867,39237415.7867,93454.6667
2022,2,7,9,55,2,239292336.062,43442455.0977,456.5333,37382969.28,132988.16
2022,2,7,10,0,2,198445836.528,43030505.2385,448.1333,30197957.4667,91982.88
2022,2,7,10,5,2,270292626.202,45074161.6666,88719.8667,25968029.8667,186029.6267
2022,2,7,10,10,2,250306711.365,45482876.1032,1708.0533,29683845.2267,154652.16
2022,2,7,10,15,2,249132322.398,44789702.4175,496.2133,26852694.08,129875.8933
2022,2,7,10,20,2,223300110.491,47108574.9256,565.84,28495017.84,78644.0533
2022,2,7,10,25,2,267320020.349,45756572.7424,18795.4667,59591005.6,77870
2022,2,7,10,30,2,259433546.935,43245225.4266,92390.72,39543818.72,54196
2022,2,7,10,35,2,251225591.113,41354677.0791,84139.52,37953745.92,59306.4533
2022,2,7,10,40,2,234285714.2,35029508.6184,19152.64,32627160,50233.2267
2022,2,7,10,45,2,265856858.071,37066229.6122,16464,32406584,45104
2022,2,7,10,50,2,261192898.105,37730144.7358,87148.8,41571557.0133,107088.8
2022,2,7,10,55,2,239363559.463,41529013.3552,22723.52,44344016,87617.3333
2022,2,7,11,0,2,255309342.1,45687234.252,1528.0533,55656696.1867,80711.9467
2022,2,7,11,5,2,235260258.904,47750438.007,462.08,61507392.32,85267.6267
2022,2,7,11,10,2,245635857.5,47592203.9434,69580.9067,40670907.12,77578.4267
2022,2,7,11,15,2,270495211.476,46166041.0045,2748.5333,36909135.4667,159184
2022,2,7,11,20,2,248517811.87,48143842.9014,320.64,46961608.64,96546.1333
2022,2,7,11,25,2,229432913.878,48134805.7084,37653.36,46270082.4,120187.4667
2022,2,7,11,30,2,239381450.523,47545841.4065,1631.04,36736494.2667,74250.8
2022,2,7,11,35,2,283894440.895,45470410.702,216,36374936,48104
2022,2,7,11,40,2,276967177.716,48160826.956,270624.8,77168818.2667,63738.2667
2022,2,7,11,45,2,258322373.369,51686000.2428,4885.7333,62172100.6667,64222.72
2022,2,7,11,50,2,269176233.853,46545413.0721,405.92,64226675.36,59421.0667
2022,2,7,11,55,2,277085997.434,40658328.1744,227.0667,48519608.1333,79568
2022,2,7,12,0,2,276766921.6,38394933.3938,44016.2133,64485942.2933,68551.2533
2022,2,7,12,5,2,276927136.858,39889308.7285,2898245.3333,47745696,167997.8133
2022,2,7,12,10,2,278594710.681,39794291.1377,57320,49255997.44,59791.36
2022,2,7,12,15,2,285126736.672,43738371.8946,19595.8667,50654597.3333,280854.72
2022,2,7,12,20,2,263761596.16,43691696.9013,1233442.6667,59903293.4667,251506.6667
2022,2,7,12,25,2,257257938.823,39284563.8151,1467603.8667,52399914.1333,39907.2
2022,2,7,12,30,2,274360307.403,38763335.4567,1316388.3733,38908300.6933,150921.28
2022,2,7,12,35,2,290840532.455,35716906.5542,22235.3333,32894122.8,190523.2
2022,2,7,12,40,2,270434756.059,31629670.3288,328.1067,38474911.7867,281089.52
2022,2,7,12,45,2,272654280.43,33097115.2956,406.9333,35497567.5733,78785.68
2022,2,7,12,50,2,252096917.481,34640885.7552,50830.6133,28384516.5867,198297.6
2022,2,7,12,55,2,293178701.552,35350839.5097,1251.8667,33402308.9333,86330.56
2022,2,7,13,0,2,271335560.211,29190166.5523,510.5067,45918379.0933,83797.3333
2022,2,7,13,5,2,252154495.633,30192769.8219,543.5733,31375412.3733,92089.6
2022,2,7,13,10,2,262238522.2,27953892.5671,445435.9467,36868767.04,90185.3333
2022,2,7,13,15,2,242986163.908,30684641.3895,608454.2933,34300971.4133,90260
2022,2,7,13,20,2,264691594.183,24676770.171,1493240.1067,34857989.76,56750.4
2022,2,7,13,25,2,249242597.033,27094283.3161,1417737.8667,32088256.4,141384.6667
2022,2,7,13,30,2,223513857.661,35587713.3552,1082725.0667,19718223.6,66031.6267
2022,2,7,13,35,2,235762137.126,36075402.1608,1062505.28,17933825.76,87702.9867
2022,2,7,13,40,2,243516836.362,35491737.7364,1069917.3333,18514092,43871.36
2022,2,7,13,45,2,287892313.947,28192156.3497,1053079.6,18664939.2,109983.7867
2022,2,7,13,50,2,272618438.665,27094521.9008,1048380.56,32351907.84,81639.36
2022,2,7,13,55,2,301719725.181,29262754.8852,1134436.48,36107421.76,185769.8133
2022,2,7,14,0,2,307291886.46,29943743.217,1207697.7067,50864015.1467,248608.1067
2022,2,7,14,5,2,344562843.695,30211720.0273,641878.6667,48359584.6667,731943.5733
2022,2,7,14,10,2,349721228.724,35469916.7156,1325050,65787483.3333,198893.12
2022,2,7,14,15,2,351562899.084,40209967.1074,22633.8667,89300793.0667,104531.0133
2022,2,7,14,20,2,359729929.431,36461232.7174,360,89694304,100832
2022,2,7,14,25,2,385671322.341,35755670.3764,167067.2,154184463.36,260589.3333
2022,2,7,14,30,2,365289843.09,35368442.3999,31976,82343986.1333,155092.24
2022,2,7,14,35,2,371756241.468,33071096.5838,824.5333,73035752.5333,768976
2022,2,7,14,40,2,383526307.666,36453146.4086,406.6667,71023026.2667,586707.2
2022,2,7,14,45,2,379060355.086,33903484.1344,37775.04,68246310.5067,117646.24
2022,2,7,14,50,2,341329826.239,39311588.5448,18223.04,70961668.6933,187446.4
2022,2,7,14,55,2,377506686.833,42367459.3597,66191.52,65408348.16,224364.6667
2022,2,7,15,0,2,360207455.342,36013164.1055,15814.08,63705059.6267,141848.1867
2022,2,7,15,5,2,380609950.09,33197065.7382,1365999.7333,45941174.8,114946.88
2022,2,7,15,10,2,386960828.113,36449991.3586,1132796.8,39068490.3467,105717.8667
2022,2,7,15,15,2,351553618.382,39972159.7446,564863.3333,44500050.4,205617.6
2022,2,7,15,20,2,383309700.42,36231670.3927,292803.2,50211538.1333,74715.0667
2022,2,7,15,25,2,380439189.406,39233161.229,1408722,43150627.2,49842.56
2022,2,7,15,30,2,357220658.144,35567961.7008,1450100.2667,47155746.4,91512.64
2022,2,7,15,35,2,349633639.391,40404247.2982,1619823.5733,43544110.9333,157200.32
2022,2,7,15,40,2,368012478.579,39781209.5468,2350966.5333,46231818.4,48728.64
2022,2,7,15,45,2,337462034.832,44644793.5444,2115803.2,51837778.1333,64145.4933
2022,2,7,15,50,2,338154676.576,41506356.156,83250.9333,54007211.0667,90387.6267
2022,2,7,15,55,2,356187842.495,36562599.9937,69947.2,42976767.36,43676.9333
2022,2,7,16,0,2,400297491.849,38371258.0274,247200.5333,39711291.3067,87962.96
2022,2,7,16,5,2,383663708.54,36314235.1887,125272,43329504.2133,78414.08
2022,2,7,16,10,2,353088918.204,39498398.2266,127958,35778580.1333,250364.9867
2022,2,7,16,15,2,353567300.037,39181159.037,163575.68,33252775.68,122845.52
2022,2,7,16,20,2,376210502.299,37255599.9444,16687.4667,26588673.7067,171371.4667
2022,2,7,16,25,2,381605954.733,39010535.4196,294159.3333,36384395.8667,77709.28
2022,2,7,16,30,2,393170574.585,37563154.7559,25482.1333,48935509.0667,68438.8267
2022,2,7,16,35,2,389355734.604,36665277.057,18622.08,40925614.1867,124360.32
2022,2,7,16,40,2,370033478.672,36564215.8197,77570.9867,53606258.88,25491.2
2022,2,7,16,45,2,380010702.646,37494690.3563,1423.7867,59647308.16,120300.3733
2022,2,7,16,50,2,366400752.004,38631033.7897,116787.0667,70963464.8,283226.24
2022,2,7,16,55,2,364617080.878,41465678.2707,181897.8667,70527277.0667,255815.12
2022,2,7,17,0,2,358836092.066,40935660.5469,290933.0133,65868193.0667,227498
2022,2,7,17,5,2,371926046.231,44363894.0036,1342939.4133,50515247.36,98042.6667
2022,2,7,17,10,2,404098572.87,46984843.9413,935616.2133,55365858.9867,350071.04
2022,2,7,17,15,2,386771452.833,46079617.0775,252403.3333,61742015.8667,73719.68
2022,2,7,17,20,2,404794950.782,43020349.2756,190000.1067,50918184.7467,143294.24
2022,2,7,17,25,2,406702347.219,41877906.0445,223956.8,59394793.0667,58507.1733
2022,2,7,17,30,2,355934457.226,40849221.9573,71741.8667,56678272.2667,106287.68
2022,2,7,17,35,2,349269432.345,38102387.0916,208030.1333,56597687.4667,138734.08
2022,2,7,17,40,2,359656389.428,40623882.6907,73747.8667,55087153.0667,29087.6533
2022,2,7,17,45,2,380096729.491,39154502.5723,20550.4,57337229.3333,22585.3333
2022,2,7,17,50,2,389120125.013,42637127.0416,82132.16,59033684.16,212131.84
2022,2,7,17,55,2,406868488.791,46966878.1127,59209.1733,53592638.4,148909.6
2022,2,7,18,0,2,439626906.904,52011512.2061,150442.7733,58202048.96,139438.08
2022,2,7,18,5,2,434948662.251,55639026.4362,157336.1333,68624831.3333,155838.24
2022,2,7,18,10,2,450012490.428,49869103.5982,241518.8,49634486.2667,69230.08
2022,2,7,18,15,2,470926046.818,52105034.0622,364651.3067,50798054.2933,67406.6667
2022,2,7,18,20,2,460353544.771,49178447.3003,366296,50818168,67936
2022,2,7,18,25,2,441227346.91,41644948.4984,413056.1067,117242699.2,125358.72
2022,2,7,18,30,2,427270596.436,44524470.8617,398422.2933,71833519.68,148662.9333
2022,2,7,18,35,2,478535971.616,41121953.7875,202461.8667,75927028.2667,90665.28
2022,2,7,18,40,2,482053100.903,44207664.8148,218293.2267,76526760.4267,174470.8267
2022,2,7,18,45,2,476321481.586,42359557.818,279620.9333,78673312.8,89438.4
2022,2,7,18,50,2,453042979.336,37209009.4566,113530.4533,77699371.4133,260441.92
2022,2,7,18,55,2,434458327.581,43923510.0151,373814.1333,78398652.4,51364.5333
2022,2,7,19,0,2,451634510.603,45241932.105,143066.3467,81217052.8,33499.84
2022,2,7,19,5,2,461276327.632,43046899.2786,143018.9333,80102902.6667,79088.88
2022,2,7,19,10,2,431279304.899,47953018.4519,253673.3867,75098057.1733,495282.2933
2022,2,7,19,15,2,417252493.72,48253348.4098,66470.2667,77452999.8667,206803.3333
2022,2,7,19,20,2,422371511.492,48869300.951,1573.7333,89428749.0667,100203.7333
2022,2,7,19,25,2,409702969.616,47134085.9574,306.9867,92263308.6933,154635.2
2022,2,7,19,30,2,384054176.392,45895710.0719,182237.44,86253904.8533,387766.8533
2022,2,7,19,35,2,419690514.875,46914313.8774,125098.1333,79191312.4,147043.5733
2022,2,7,19,40,2,359090563.669,45817122.4544,1487452.1333,62802034.9333,75210.1333
2022,2,7,19,45,2,361514409.911,43928466.312,1731525.9733,50541776.4267,85803.3333
2022,2,7,19,50,2,342738777.567,40116771.2263,158394.88,40675428.48,169702.9867
2022,2,7,19,55,2,332143411.896,42840100.8956,64429.9733,48641924.48,73852.8
2022,2,7,20,0,2,353016851.824,43918037.4482,17453.5467,46740541.12,394578.1333
2022,2,7,20,5,2,363207341.82,46005523.4807,713.8133,60228751.68,205065.6
2022,2,7,20,10,2,342451361.559,46670691.5085,327442.5333,68163433.4667,93527.04
2022,2,7,20,15,2,366345168.493,41578267.166,1174245.3333,57168486,332460.16
2022,2,7,20,20,2,339875240.722,42453763.2627,2048751.04,57298186.88,167764.9333
2022,2,7,20,25,2,361340406.529,47473736.2347,819030.9333,42619009.3867,148964
2022,2,7,20,30,2,410597911.735,45688272.6383,895310.8,49905261.0667,309218.88
2022,2,7,20,35,2,448617112.102,45991515.3106,2446951.7333,60378391.4667,202126.08
2022,2,7,20,40,2,396665901.355,48510076.8606,1924637.3333,68592117.44,210640.32
2022,2,7,20,45,2,417934033.167,48008031.3173,1701183.4667,68370636.9067,263973.12
2022,2,7,20,50,2,433946463.703,44598522.8947,710010.7733,50728656.8533,224080.6667
2022,2,7,20,55,2,468298420.807,48231153.8928,2485536,62354150,142440.6667
2022,2,7,21,0,2,525408563.358,52199809.242,1703323.7333,68515341.2,865436.96
2022,2,7,21,5,2,503133669.859,45068949.4022,1837031.04,65195334.08,989432.32
2022,2,7,21,10,2,453498736.485,50788732.0691,1602386.8,69788368.4,1141359.0933
2022,2,7,21,15,2,473617562.277,53614179.6347,2230840.2667,84196156.9333,1040388.48
2022,2,7,21,20,2,526995073.956,52551171.0613,1672438.1333,98464622,815887.4667
2022,2,7,21,25,2,520448868.76,52154113.6106,1555270.4,108149022.8,378353.6
2022,2,7,21,30,2,535382079.327,52418576.0266,4587171.7333,93134715.7333,177064.96
2022,2,7,21,35,2,563600560.078,45665184.5788,1498271.8933,118096988.907,859741.8667
2022,2,7,21,40,2,579599528.747,45512534.9139,1120604.0533,104506854.4,905929.8133
2022,2,7,21,45,2,569030574.071,46516142.7128,1333671.8667,112401175.333,1002757.2267
2022,2,7,21,50,2,577172570.808,46844332.7648,807527.8933,126366080.32,1056816.32
2022,2,7,21,55,2,561179493.882,46747401.6536,582646.1867,138922420.907,1042649.92
2022,2,7,22,0,2,574541715.079,47540573.0918,411790,113637534.533,1033531.84
2022,2,7,22,5,2,564541189.926,47660709.4979,136387.6,124618065.6,1113907.12
2022,2,7,22,10,2,545649076.522,48131497.1476,251999.2533,103679621.76,737889.92
2022,2,7,22,15,2,528082856.768,46065788.5107,183335.3333,87887007.3333,789584.64
2022,2,7,22,20,2,536672778.58,42909535.409,116029.44,81343403.3067,798000
2022,2,7,22,25,2,509821924.526,44165075.9235,318756.8,116444767.067,1108507.2
2022,2,7,22,30,2,501466340.769,46889349.8403,269480.5333,101181795.52,1281044.8
2022,2,7,22,35,2,526024530.673,44737117.2476,76028.5867,83481205.0133,1149074.48
2022,2,7,22,40,2,543304146.689,45553642.7332,237115.9467,84785295.8933,1389901.44
2022,2,7,22,45,2,503987316.574,45773961.5488,211180.3733,89188735.36,1398220.88
2022,2,7,22,50,2,492202133.007,42867102.1929,513926.2667,78223361.6,416384.32
2022,2,7,22,55,2,450885199.593,44090865.3364,429037.8667,76703104,238683.0933
2022,2,7,23,0,2,461118812.911,42448682.0663,404407.6,75989496,276617.0667
2022,2,7,23,5,2,450164358.314,39052403.1995,276664.96,79256130.0267,136729.0933
2022,2,7,23,10,2,456931575.854,37861661.3342,416630.5333,68085538.9333,92986.0267
2022,2,7,23,15,2,467215277.709,39451178.1885,390821.2267,64121519.1467,91456
2022,2,7,23,20,2,413461015.888,36913910.8633,265942.1333,80561444.8,142159.6
2022,2,7,23,25,2,365866800.513,38717858.742,272648.8533,72791101.76,102252.6667
2022,2,7,23,30,2,351828001.467,37822437.4463,109377.3333,64369157.0667,122999.04
2022,2,7,23,35,2,362536617.313,39843996.9079,166226.3467,61005297.4933,127600
2022,2,7,23,40,2,381032421.821,38148687.245,210707.7333,63102020.1333,85994.24
2022,2,7,23,45,2,344204284.147,38257478.071,166718.1333,66518437.4667,126080
2022,2,7,23,55,2,307035345.932,40224849.9905,237609.92,68965363.6267,320912.48
2022,2,8,0,0,3,294779131.411,40748733.9484,240324.7733,60966384.1333,227361.76
2022,2,8,0,5,3,268333960.513,35713008.0143,569713.4667,59479994.6667,126480.08
2022,2,8,0,10,3,283261555.93,35467410.4079,302763.2,48913985.0667,149247.8933
2022,2,8,0,15,3,248596507.429,38187437.5539,246150.6133,46183349.44,65556.6933
2022,2,8,0,20,3,221595618.121,37004750.4316,345361.8133,44458419.84,152406.1867
2022,2,8,0,25,3,247446093.551,35197861.1801,245022.1867,34743738.7733,145830.08
2022,2,8,0,30,3,225529787.837,37275397.9319,339709.8667,44867463.04,131383.3333
2022,2,8,0,35,3,231293617.407,35696120.2858,123753.76,40711915.2,117797.44
2022,2,8,0,40,3,206433820.709,34467004.5592,80254.1333,51658892.6667,67007.2
2022,2,8,0,45,3,219559050.949,39756536.9476,78060.6933,38540822.6133,57304.16
2022,2,8,0,50,3,211658215.019,35222871.9015,271979.2,37161576.7467,85789.76
2022,2,8,0,55,3,228940925.243,31006160.2291,38747.2,40065940.8,55128.48
2022,2,8,1,0,3,190619519.962,27712435.2025,1038497.0667,48165657.6,5963.04
2022,2,8,1,5,3,215596298.723,27548819.9237,298502.4,47330486.9333,134863.3333
2022,2,8,1,10,3,195810463.063,25284057.3796,538132.3733,38711332.48,25099.6
2022,2,8,1,15,3,177827261.95,26792239.0172,80210.24,39662006.08,29104.56
2022,2,8,1,20,3,145883498.835,26281134.6605,1388.9067,31312395.4133,59782.9867
2022,2,8,1,25,3,150011354.556,29550221.7036,26352.2667,33515204.5333,53858
2022,2,8,1,30,3,136503663.892,26119714.4263,43296.96,26462769.6,74672
2022,2,8,1,35,3,135713071.432,28501213.7735,31324.8,35174404.16,53016.32
2022,2,8,1,40,3,146910105.874,26838703.7454,810.1333,29048068.6933,52964.24
2022,2,8,1,45,3,135284627.912,28465166.1458,344.7467,24436671.68,29031.36
2022,2,8,1,50,3,143248674.496,29438787.8041,454.5067,43244651.4133,85250.72
2022,2,8,1,55,3,135738113.828,26445768.4304,16803.0933,25615801.4933,68934.56
2022,2,8,2,0,3,102013226.979,31564742.9113,582.08,32900804.96,22793.76
2022,2,8,2,5,3,117092227.647,33842674.1322,15582.8,27608964.88,37184.5333
2022,2,8,2,10,3,115262161.717,31698308.8005,446.6133,37924034.4533,38464
2022,2,8,2,15,3,115932043.413,29293604.6759,342.6133,30596364.16,42735.4133
2022,2,8,2,20,3,100302111.935,25418271.3941,344,30495448,204117.36
2022,2,8,2,25,3,88763579.3978,31264102.523,659.7333,57054407.1467,165117.1467
2022,2,8,2,30,3,99049524.1858,26647276.4042,349.3333,22160465.8667,39404.32
2022,2,8,2,35,3,111246853.722,31172760.4392,336.1067,13800387.6267,36012.3733
2022,2,8,2,40,3,83729339.0123,32806857.1829,359.68,16874441.1733,36504
2022,2,8,2,45,3,79642064.9979,38257566.102,265.28,14877352.2133,103424.16
2022,2,8,2,50,3,82865784.8299,37340792.1899,319.44,21105926.64,30428.88
2022,2,8,2,55,3,84229619.8737,31205429.8709,256.8533,16774798.72,36782.6667
2022,2,8,3,0,3,94731082.8144,36119020.7663,350.4,15670840.6667,28634
2022,2,8,3,5,3,76354772.0605,37030008.7456,344.1067,20210146.7733,70376.1333
2022,2,8,3,10,3,67997063.824,37879317.7862,312.4267,21295943.2533,30603.3067
2022,2,8,3,15,3,67072221.0446,38232954.1078,367.0667,16676506.1333,27176
2022,2,8,3,20,3,55516242.42,44626304.912,973.7333,15277123.3333,50384.9067
2022,2,8,3,25,3,53154582.7382,37815267.1429,315.3333,7871279.3333,15600.32
2022,2,8,3,30,3,58154681.9125,39565107.494,280.32,6960417.8133,10791.8933
2022,2,8,3,35,3,53534899.9502,42865722.6955,398.4,2436770.88,90045.9733
2022,2,8,3,40,3,50420588.1337,38038226.3325,471.04,5195401.0667,44599.1733
2022,2,8,3,45,3,34811317.4177,42064407.6776,283.2,4672563.4667,63993.04
2022,2,8,3,50,3,35444921.6098,36341925.4996,437.8667,7069804.3733,66772.5333
2022,2,8,3,55,3,38421631.5564,38649435.031,16060.9067,2198949.8667,22604.64
2022,2,8,4,0,3,62800722.6662,32385413.9677,672.4,2846029.4667,19104
2022,2,8,4,5,3,32932667.3148,33233164.7578,360.96,4295066.56,63543.68
2022,2,8,4,10,3,31604948.0982,32924222.0238,383.68,3903503.68,50362.96
2022,2,8,4,15,3,32301608.8811,30953807.3835,312.96,2484854.08,46433.44
2022,2,8,4,20,3,30346147.302,33534543.6092,422.5067,2850567.8933,46224
2022,2,8,4,25,3,35059065.4494,31167768.1563,274.0267,2707633.8133,39997.04
2022,2,8,4,30,3,38755939.5176,28247309.6972,350.6667,2901000.6667,38328.6667
2022,2,8,4,35,3,41755133.2067,26509794.4822,304.48,4206462.96,25339.6267
2022,2,8,4,40,3,45850017.5666,26465441.0682,359.2533,2402831.1467,24320
2022,2,8,4,45,3,36678642.5749,23817366.8242,225.36,1824196.8,80663.12
2022,2,8,4,50,3,35201619.4461,28022077.796,350.2933,2363855.68,18095.04
2022,2,8,4,55,3,46044547.6619,37429873.3945,265.1733,3239261.76,12808
2022,2,8,5,0,3,58786970.4871,24308083.8695,342.9333,2134906.24,58629.8133
2022,2,8,5,5,3,41550097.3785,25478869.6853,225.6,5142915.4133,35812.64
